id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1462235306875252739,1462235306875252739,2021-11-20 20:43:58 EST,2021-11-20,20:43:58,-0500,1379978088138776577,kahi_kumu,Kumu Zuni Sioux Tzadhiqua,, https://t.co/wIQDs4XtSb #YoungDolph #Death Hear THE QUEEN SPEAKING SHE IS PLAYING RAW #Instagram #AUDIO HEAT IS ON..... #DAMMIT,en,[],['https://youtu.be/69X404XUWcM'],[],0,0,0,"['youngdolph', 'death', 'instagram', 'audio', 'dammit']",[],https://twitter.com/kahi_kumu/status/1462235306875252739,False,,0,,,,,,,,[],,,,
1462230770194472963,1462230770194472963,2021-11-20 20:25:57 EST,2021-11-20,20:25:57,-0500,1370194803560943619,englebrooknews,Englebrook Independent News,,"Saturday, November 20, 2021 HUDSON COUNTY #HOMICIDE TASK FORCE #INVESTIGATING  #DEATH OF A MAN  #HudsonCountyNj  #Investigation Into The Friday, November 19, 2021 Death Of A Man On #WestsideAve #JerseyCityNj #Crime #Victim #westsideave  https://t.co/uRMA48WeSh via @FacebookWatch",en,"[{'screen_name': 'facebookwatch', 'name': 'facebookwatch', 'id': '899733078641225728'}]",['https://fb.watch/9pm93ZEr-O/'],[],0,0,0,"['homicide', 'investigating', 'death', 'hudsoncountynj', 'investigation', 'westsideave', 'jerseycitynj', 'crime', 'victim', 'westsideave']",[],https://twitter.com/Englebrooknews/status/1462230770194472963,False,,0,,,,,,,,[],,,,
1462229608489697284,1462229608489697284,2021-11-20 20:21:20 EST,2021-11-20,20:21:20,-0500,1131797448702058496,bgodsbane,Blackbird Godsbane,,American :(): . . . . #BlackbirdGodsbane #American #Art #blackandwhite #caged #soul #oppression #death #lossoflove #broken #stolen #blinded #misguided #destined #stages #stillhere #stillthere #neverleft #neverarrived #alwaysbecoming #closedbeing #noword #nosense #hereweare  https://t.co/TuKATynOzI,en,[],[],['https://pbs.twimg.com/media/FEriEfLXsAYtPSi.jpg'],0,0,0,"['blackbirdgodsbane', 'american', 'art', 'blackandwhite', 'caged', 'soul', 'oppression', 'death', 'lossoflove', 'broken', 'stolen', 'blinded', 'misguided', 'destined', 'stages', 'stillhere', 'stillthere', 'neverleft', 'neverarrived', 'alwaysbecoming', 'closedbeing', 'noword', 'nosense', 'hereweare']",[],https://twitter.com/BGodsbane/status/1462229608489697284,False,,1,https://pbs.twimg.com/media/FEriEfLXsAYtPSi.jpg,,,,,,,[],,,,
1462225365355667458,1462225365355667458,2021-11-20 20:04:28 EST,2021-11-20,20:04:28,-0500,1284355321289474049,mucker777,Mucker,,Which do you believe is most empowering? #fear #death #emotions #philosophy #existentialism #poll,en,[],[],[],1,1,0,"['fear', 'death', 'emotions', 'philosophy', 'existentialism', 'poll']",[],https://twitter.com/mucker777/status/1462225365355667458,False,,0,,,,,,,,[],,,,
1462225043472138248,1462225043472138248,2021-11-20 20:03:11 EST,2021-11-20,20:03:11,-0500,1404790911364706310,tylerco42678311,HighfivesAndBreakdowns,,Winters almost here. I swear Halloween was only 3 days ago. #fall #leaves #scenery #ground #frost #death #deadleaves #maine  https://t.co/tjfASh0qEs,en,[],[],['https://pbs.twimg.com/media/FErd6_TXoAAsexu.jpg'],0,0,0,"['fall', 'leaves', 'scenery', 'ground', 'frost', 'death', 'deadleaves', 'maine']",[],https://twitter.com/TylerCo42678311/status/1462225043472138248,False,,1,https://pbs.twimg.com/media/FErd6_TXoAAsexu.jpg,,,,,,,[],,,,
1462224309061967885,1462224309061967885,2021-11-20 20:00:16 EST,2021-11-20,20:00:16,-0500,880899320479752192,unlikelihoodbot,Unlikelihood Scale,,Contracting a rare disease is more Rare than Dying from unintentional poisoning #rare #death #stats,en,[],[],[],0,0,0,"['rare', 'death', 'stats']",[],https://twitter.com/UnlikelihoodBot/status/1462224309061967885,False,,0,,,,,,,,[],,,,
1462223344804241411,1462223344804241411,2021-11-20 19:56:26 EST,2021-11-20,19:56:26,-0500,4823990583,goldentiger_88,BRSF ✝️🇺🇸,,#Vaccinepushers will pay it’s toxic #death,en,[],[],[],0,1,2,"['vaccinepushers', 'death']",[],https://twitter.com/GoldenTiger_88/status/1462223344804241411,False,https://twitter.com/realcandaceo/status/1462104429809840130,0,,,,,,,,[],,,,
1462219730958393348,1462219730958393348,2021-11-20 19:42:05 EST,2021-11-20,19:42:05,-0500,1457841898110980097,alfie_w01,Alfie Wilcock,,Immmmm freeeeeeeee Thank god Can't wait to see the girl who gave me rona at dance today Gonna have to hold me back Such a little sket #Death,en,[],[],[],0,0,0,['death'],[],https://twitter.com/Alfie_w01/status/1462219730958393348,False,,0,,,,,,,,[],,,,
1462255633265270786,1462255633265270786,2021-11-20 22:04:45 EST,2021-11-20,22:04:45,-0500,137806129,zemblanity00,Jorge Betancourt 🌎🌍,,Inside #Fentanyl’s Mounting #Death #Toll: ‘This Is Poison’ - The New York Times  https://t.co/ZbBf8JPwEq,en,[],['https://www.nytimes.com/2021/11/20/nyregion/fentanyl-opioid-deaths.html'],[],0,0,0,"['fentanyl', 'death', 'toll']",[],https://twitter.com/zemblanity00/status/1462255633265270786,False,,0,,,,,,,,[],,,,
1462255102496964609,1462255102496964609,2021-11-20 22:02:38 EST,2021-11-20,22:02:38,-0500,2589241770,jagonews24,jagonews24.com,,"বিশ্বে আরও ৫৬৬৯ জনের মৃত্যু, শনাক্ত ৪৮১২২৩ #jagonews #news #coronavirus #death #world  https://t.co/lkQMueq3lW",bn,[],['https://www.jagonews24.com/international/news/717396'],[],0,0,0,"['jagonews', 'news', 'coronavirus', 'death', 'world']",[],https://twitter.com/jagonews24/status/1462255102496964609,False,,0,,,,,,,,[],,,,
1462251922187067396,1462251922187067396,2021-11-20 21:50:00 EST,2021-11-20,21:50:00,-0500,1331407557647187968,kokushokucom,穀食.com（テレパシー情報屋）,,According to a new study Even the slightest obesity seems to increase the risk of premature death. This happened because I excluded people who were thin due to smoking or illness.  #health #death #obesity #smoking #illness #risk  https://t.co/zg61ZV1o8i,en,[],['https://kokushoku.com/vegan-watch-nutritionfacts-11/'],[],0,1,0,"['health', 'death', 'obesity', 'smoking', 'illness', 'risk']",[],https://twitter.com/kokushokucom/status/1462251922187067396,False,,0,,,,,,,,[],,,,
1462251645035704322,1462251645035704322,2021-11-20 21:48:54 EST,2021-11-20,21:48:54,-0500,1034469060967321600,tatwamayinews,Tatwamayi News,,കേരളാ ഗവർണർ ആരിഫ് മുഹമ്മദ് ഖാന്റെ ഡ്രൈവർ തൂങ്ങിമരിച്ച നിലയിൽ | driver-of-governor-found-hanging-in-his-quarters #Death #Kerala  https://t.co/6Ic0jp40Cs,und,[],['https://www.tatwamayinews.com/driver-of-governor-found-hanging-in-his-quarters/'],[],0,0,0,"['death', 'kerala']",[],https://twitter.com/TatwamayiNews/status/1462251645035704322,False,,0,,,,,,,,[],,,,
1462251002812239873,1462251002812239873,2021-11-20 21:46:21 EST,2021-11-20,21:46:21,-0500,44583496,madhyamam,Madhyamam,,പ്രണയവിവാഹത്തിന്‍റെ പേരിൽ പിതാവ്​ ബലാത്സംഗം ചെയ്​തുകൊന്ന യുവതിയുടെ ഭർത്താവ്​ മരിച്ച നിലയിൽ #InterCasteMarriage #Rape #Honourkilling #Death  https://t.co/7EkqY5Y6vg,ml,[],['https://www.madhyamam.com/india/man-found-hanging-days-after-his-wife-was-raped-and-killed-by-her-father-over-love-marriage-876486?utm_campaign=pubshare&utm_source=Twitter&utm_medium=44583496&utm_content=auto-link&utm_id=84'],[],0,0,0,"['intercastemarriage', 'rape', 'honourkilling', 'death']",[],https://twitter.com/madhyamam/status/1462251002812239873,False,,0,,,,,,,,[],,,,
1462250343845224450,1462250343845224450,2021-11-20 21:43:43 EST,2021-11-20,21:43:43,-0500,1161140395805478914,4_ever_humble_1,Be Humble,,#America This Should Piss You Off! Not Only Our @CivilRights Are Unethically Violated Knowingly by #Politicians @GOP @Democrats State #Officials But @US_FDA Allowing #Food #Meat #Industry To Sell Us #Unhealthy #Foods Causing #Heartattack #Cancer #Death etc  https://t.co/0qtmeMXuCR,en,"[{'screen_name': 'civilrights', 'name': 'doj civil rights', 'id': '221135570'}, {'screen_name': 'gop', 'name': 'gop', 'id': '11134252'}, {'screen_name': 'democrats', 'name': 'democrats', 'id': '2765561'}, {'screen_name': 'us_fda', 'name': 'u.s. fda', 'id': '208120290'}]",['https://youtu.be/-LZnZSTes_Y'],[],0,0,1,"['america', 'politicians', 'officials', 'food', 'meat', 'industry', 'unhealthy', 'foods', 'heartattack', 'cancer', 'death']",[],https://twitter.com/4_Ever_Humble_1/status/1462250343845224450,False,,0,,,,,,,,[],,,,
1462246349693276165,1462246349693276165,2021-11-20 21:27:51 EST,2021-11-20,21:27:51,-0500,1424786498491088898,modem_shop,mo-dem,, https://t.co/C3IKijtaDr — #thepoltergeist #streetwear #HorrorMovies #posterdesign #DarkWinter #shopmycloset #hypebeast #Death #quality  https://t.co/j6psOdMa2k,und,[],['https://www.mo-dem.shop/shop/p/rip-carol-anne-freeling-hoodie'],[],2,3,4,"['thepoltergeist', 'streetwear', 'horrormovies', 'posterdesign', 'darkwinter', 'shopmycloset', 'hypebeast', 'death', 'quality']",[],https://twitter.com/modem_shop/status/1462246349693276165,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1462246310619271169/pu/img/rkf9Y6IsqdV0O3cK.jpg,,,,,,,[],,,,
1462241956856307712,1462241956856307712,2021-11-20 21:10:24 EST,2021-11-20,21:10:24,-0500,995395884245508098,mercuryresourc,The Mercury Group,,@WSJ #maritime #seafarers #mariners #ships #shipping #oceanfreight #healthcare #death #jobs #employment #pandemic #supplychain #covid19 #trade #globaltrade #business #logistics,und,[],[],[],0,1,1,"['maritime', 'seafarers', 'mariners', 'ships', 'shipping', 'oceanfreight', 'healthcare', 'death', 'jobs', 'employment', 'pandemic', 'supplychain', 'covid19', 'trade', 'globaltrade', 'business', 'logistics']",[],https://twitter.com/MercuryResourc/status/1462241956856307712,False,https://twitter.com/vipalmonga/status/1461708567044571142,0,,,,,,,,[],,,,
1462236823007023108,1462236823007023108,2021-11-20 20:50:00 EST,2021-11-20,20:50:00,-0500,808444650449031168,foothillfuneral,FoothillFuneral,,Valencia County Sheriff's Office investigating the #suspicious #death of a child. #SuspiciousDeath   https://t.co/kPP9Zeepqn,en,[],['https://bit.ly/3nggoyj'],[],0,0,0,"['suspicious', 'death', 'suspiciousdeath']",[],https://twitter.com/FoothillFuneral/status/1462236823007023108,False,,0,,,,,,,,[],,,,
1462235306875252739,1462235306875252739,2021-11-20 20:43:58 EST,2021-11-20,20:43:58,-0500,1379978088138776577,kahi_kumu,Kumu Zuni Sioux Tzadhiqua,, https://t.co/wIQDs4XtSb #YoungDolph #Death Hear THE QUEEN SPEAKING SHE IS PLAYING RAW #Instagram #AUDIO HEAT IS ON..... #DAMMIT,en,[],['https://youtu.be/69X404XUWcM'],[],0,0,0,"['youngdolph', 'death', 'instagram', 'audio', 'dammit']",[],https://twitter.com/kahi_kumu/status/1462235306875252739,False,,0,,,,,,,,[],,,,
1462230770194472963,1462230770194472963,2021-11-20 20:25:57 EST,2021-11-20,20:25:57,-0500,1370194803560943619,englebrooknews,Englebrook Independent News,,"Saturday, November 20, 2021 HUDSON COUNTY #HOMICIDE TASK FORCE #INVESTIGATING  #DEATH OF A MAN  #HudsonCountyNj  #Investigation Into The Friday, November 19, 2021 Death Of A Man On #WestsideAve #JerseyCityNj #Crime #Victim #westsideave  https://t.co/uRMA48WeSh via @FacebookWatch",en,"[{'screen_name': 'facebookwatch', 'name': 'facebookwatch', 'id': '899733078641225728'}]",['https://fb.watch/9pm93ZEr-O/'],[],0,0,0,"['homicide', 'investigating', 'death', 'hudsoncountynj', 'investigation', 'westsideave', 'jerseycitynj', 'crime', 'victim', 'westsideave']",[],https://twitter.com/Englebrooknews/status/1462230770194472963,False,,0,,,,,,,,[],,,,
1462229608489697284,1462229608489697284,2021-11-20 20:21:20 EST,2021-11-20,20:21:20,-0500,1131797448702058496,bgodsbane,Blackbird Godsbane,,American :(): . . . . #BlackbirdGodsbane #American #Art #blackandwhite #caged #soul #oppression #death #lossoflove #broken #stolen #blinded #misguided #destined #stages #stillhere #stillthere #neverleft #neverarrived #alwaysbecoming #closedbeing #noword #nosense #hereweare  https://t.co/TuKATynOzI,en,[],[],['https://pbs.twimg.com/media/FEriEfLXsAYtPSi.jpg'],0,0,0,"['blackbirdgodsbane', 'american', 'art', 'blackandwhite', 'caged', 'soul', 'oppression', 'death', 'lossoflove', 'broken', 'stolen', 'blinded', 'misguided', 'destined', 'stages', 'stillhere', 'stillthere', 'neverleft', 'neverarrived', 'alwaysbecoming', 'closedbeing', 'noword', 'nosense', 'hereweare']",[],https://twitter.com/BGodsbane/status/1462229608489697284,False,,1,https://pbs.twimg.com/media/FEriEfLXsAYtPSi.jpg,,,,,,,[],,,,
1462225365355667458,1462225365355667458,2021-11-20 20:04:28 EST,2021-11-20,20:04:28,-0500,1284355321289474049,mucker777,Mucker,,Which do you believe is most empowering? #fear #death #emotions #philosophy #existentialism #poll,en,[],[],[],1,1,0,"['fear', 'death', 'emotions', 'philosophy', 'existentialism', 'poll']",[],https://twitter.com/mucker777/status/1462225365355667458,False,,0,,,,,,,,[],,,,
1462225043472138248,1462225043472138248,2021-11-20 20:03:11 EST,2021-11-20,20:03:11,-0500,1404790911364706310,tylerco42678311,HighfivesAndBreakdowns,,Winters almost here. I swear Halloween was only 3 days ago. #fall #leaves #scenery #ground #frost #death #deadleaves #maine  https://t.co/tjfASh0qEs,en,[],[],['https://pbs.twimg.com/media/FErd6_TXoAAsexu.jpg'],0,0,0,"['fall', 'leaves', 'scenery', 'ground', 'frost', 'death', 'deadleaves', 'maine']",[],https://twitter.com/TylerCo42678311/status/1462225043472138248,False,,1,https://pbs.twimg.com/media/FErd6_TXoAAsexu.jpg,,,,,,,[],,,,
1462224309061967885,1462224309061967885,2021-11-20 20:00:16 EST,2021-11-20,20:00:16,-0500,880899320479752192,unlikelihoodbot,Unlikelihood Scale,,Contracting a rare disease is more Rare than Dying from unintentional poisoning #rare #death #stats,en,[],[],[],0,0,0,"['rare', 'death', 'stats']",[],https://twitter.com/UnlikelihoodBot/status/1462224309061967885,False,,0,,,,,,,,[],,,,
1462223344804241411,1462223344804241411,2021-11-20 19:56:26 EST,2021-11-20,19:56:26,-0500,4823990583,goldentiger_88,BRSF ✝️🇺🇸,,#Vaccinepushers will pay it’s toxic #death,en,[],[],[],0,1,2,"['vaccinepushers', 'death']",[],https://twitter.com/GoldenTiger_88/status/1462223344804241411,False,https://twitter.com/realcandaceo/status/1462104429809840130,0,,,,,,,,[],,,,
1462219730958393348,1462219730958393348,2021-11-20 19:42:05 EST,2021-11-20,19:42:05,-0500,1457841898110980097,alfie_w01,Alfie Wilcock,,Immmmm freeeeeeeee Thank god Can't wait to see the girl who gave me rona at dance today Gonna have to hold me back Such a little sket #Death,en,[],[],[],0,0,0,['death'],[],https://twitter.com/Alfie_w01/status/1462219730958393348,False,,0,,,,,,,,[],,,,
1462255633265270786,1462255633265270786,2021-11-20 22:04:45 EST,2021-11-20,22:04:45,-0500,137806129,zemblanity00,Jorge Betancourt 🌎🌍,,Inside #Fentanyl’s Mounting #Death #Toll: ‘This Is Poison’ - The New York Times  https://t.co/ZbBf8JPwEq,en,[],['https://www.nytimes.com/2021/11/20/nyregion/fentanyl-opioid-deaths.html'],[],0,0,0,"['fentanyl', 'death', 'toll']",[],https://twitter.com/zemblanity00/status/1462255633265270786,False,,0,,,,,,,,[],,,,
1462255102496964609,1462255102496964609,2021-11-20 22:02:38 EST,2021-11-20,22:02:38,-0500,2589241770,jagonews24,jagonews24.com,,"বিশ্বে আরও ৫৬৬৯ জনের মৃত্যু, শনাক্ত ৪৮১২২৩ #jagonews #news #coronavirus #death #world  https://t.co/lkQMueq3lW",bn,[],['https://www.jagonews24.com/international/news/717396'],[],0,0,0,"['jagonews', 'news', 'coronavirus', 'death', 'world']",[],https://twitter.com/jagonews24/status/1462255102496964609,False,,0,,,,,,,,[],,,,
1462251922187067396,1462251922187067396,2021-11-20 21:50:00 EST,2021-11-20,21:50:00,-0500,1331407557647187968,kokushokucom,穀食.com（テレパシー情報屋）,,According to a new study Even the slightest obesity seems to increase the risk of premature death. This happened because I excluded people who were thin due to smoking or illness.  #health #death #obesity #smoking #illness #risk  https://t.co/zg61ZV1o8i,en,[],['https://kokushoku.com/vegan-watch-nutritionfacts-11/'],[],0,1,0,"['health', 'death', 'obesity', 'smoking', 'illness', 'risk']",[],https://twitter.com/kokushokucom/status/1462251922187067396,False,,0,,,,,,,,[],,,,
1462251645035704322,1462251645035704322,2021-11-20 21:48:54 EST,2021-11-20,21:48:54,-0500,1034469060967321600,tatwamayinews,Tatwamayi News,,കേരളാ ഗവർണർ ആരിഫ് മുഹമ്മദ് ഖാന്റെ ഡ്രൈവർ തൂങ്ങിമരിച്ച നിലയിൽ | driver-of-governor-found-hanging-in-his-quarters #Death #Kerala  https://t.co/6Ic0jp40Cs,und,[],['https://www.tatwamayinews.com/driver-of-governor-found-hanging-in-his-quarters/'],[],0,0,0,"['death', 'kerala']",[],https://twitter.com/TatwamayiNews/status/1462251645035704322,False,,0,,,,,,,,[],,,,
1462251002812239873,1462251002812239873,2021-11-20 21:46:21 EST,2021-11-20,21:46:21,-0500,44583496,madhyamam,Madhyamam,,പ്രണയവിവാഹത്തിന്‍റെ പേരിൽ പിതാവ്​ ബലാത്സംഗം ചെയ്​തുകൊന്ന യുവതിയുടെ ഭർത്താവ്​ മരിച്ച നിലയിൽ #InterCasteMarriage #Rape #Honourkilling #Death  https://t.co/7EkqY5Y6vg,ml,[],['https://www.madhyamam.com/india/man-found-hanging-days-after-his-wife-was-raped-and-killed-by-her-father-over-love-marriage-876486?utm_campaign=pubshare&utm_source=Twitter&utm_medium=44583496&utm_content=auto-link&utm_id=84'],[],0,0,0,"['intercastemarriage', 'rape', 'honourkilling', 'death']",[],https://twitter.com/madhyamam/status/1462251002812239873,False,,0,,,,,,,,[],,,,
1462250343845224450,1462250343845224450,2021-11-20 21:43:43 EST,2021-11-20,21:43:43,-0500,1161140395805478914,4_ever_humble_1,Be Humble,,#America This Should Piss You Off! Not Only Our @CivilRights Are Unethically Violated Knowingly by #Politicians @GOP @Democrats State #Officials But @US_FDA Allowing #Food #Meat #Industry To Sell Us #Unhealthy #Foods Causing #Heartattack #Cancer #Death etc  https://t.co/0qtmeMXuCR,en,"[{'screen_name': 'civilrights', 'name': 'doj civil rights', 'id': '221135570'}, {'screen_name': 'gop', 'name': 'gop', 'id': '11134252'}, {'screen_name': 'democrats', 'name': 'democrats', 'id': '2765561'}, {'screen_name': 'us_fda', 'name': 'u.s. fda', 'id': '208120290'}]",['https://youtu.be/-LZnZSTes_Y'],[],0,0,1,"['america', 'politicians', 'officials', 'food', 'meat', 'industry', 'unhealthy', 'foods', 'heartattack', 'cancer', 'death']",[],https://twitter.com/4_Ever_Humble_1/status/1462250343845224450,False,,0,,,,,,,,[],,,,
1462246349693276165,1462246349693276165,2021-11-20 21:27:51 EST,2021-11-20,21:27:51,-0500,1424786498491088898,modem_shop,mo-dem,, https://t.co/C3IKijtaDr — #thepoltergeist #streetwear #HorrorMovies #posterdesign #DarkWinter #shopmycloset #hypebeast #Death #quality  https://t.co/j6psOdMa2k,und,[],['https://www.mo-dem.shop/shop/p/rip-carol-anne-freeling-hoodie'],[],2,3,4,"['thepoltergeist', 'streetwear', 'horrormovies', 'posterdesign', 'darkwinter', 'shopmycloset', 'hypebeast', 'death', 'quality']",[],https://twitter.com/modem_shop/status/1462246349693276165,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1462246310619271169/pu/img/rkf9Y6IsqdV0O3cK.jpg,,,,,,,[],,,,
1462241956856307712,1462241956856307712,2021-11-20 21:10:24 EST,2021-11-20,21:10:24,-0500,995395884245508098,mercuryresourc,The Mercury Group,,@WSJ #maritime #seafarers #mariners #ships #shipping #oceanfreight #healthcare #death #jobs #employment #pandemic #supplychain #covid19 #trade #globaltrade #business #logistics,und,[],[],[],0,1,1,"['maritime', 'seafarers', 'mariners', 'ships', 'shipping', 'oceanfreight', 'healthcare', 'death', 'jobs', 'employment', 'pandemic', 'supplychain', 'covid19', 'trade', 'globaltrade', 'business', 'logistics']",[],https://twitter.com/MercuryResourc/status/1462241956856307712,False,https://twitter.com/vipalmonga/status/1461708567044571142,0,,,,,,,,[],,,,
1462236823007023108,1462236823007023108,2021-11-20 20:50:00 EST,2021-11-20,20:50:00,-0500,808444650449031168,foothillfuneral,FoothillFuneral,,Valencia County Sheriff's Office investigating the #suspicious #death of a child. #SuspiciousDeath   https://t.co/kPP9Zeepqn,en,[],['https://bit.ly/3nggoyj'],[],0,0,0,"['suspicious', 'death', 'suspiciousdeath']",[],https://twitter.com/FoothillFuneral/status/1462236823007023108,False,,0,,,,,,,,[],,,,
1462235306875252739,1462235306875252739,2021-11-20 20:43:58 EST,2021-11-20,20:43:58,-0500,1379978088138776577,kahi_kumu,Kumu Zuni Sioux Tzadhiqua,, https://t.co/wIQDs4XtSb #YoungDolph #Death Hear THE QUEEN SPEAKING SHE IS PLAYING RAW #Instagram #AUDIO HEAT IS ON..... #DAMMIT,en,[],['https://youtu.be/69X404XUWcM'],[],0,0,0,"['youngdolph', 'death', 'instagram', 'audio', 'dammit']",[],https://twitter.com/kahi_kumu/status/1462235306875252739,False,,0,,,,,,,,[],,,,
1462230770194472963,1462230770194472963,2021-11-20 20:25:57 EST,2021-11-20,20:25:57,-0500,1370194803560943619,englebrooknews,Englebrook Independent News,,"Saturday, November 20, 2021 HUDSON COUNTY #HOMICIDE TASK FORCE #INVESTIGATING  #DEATH OF A MAN  #HudsonCountyNj  #Investigation Into The Friday, November 19, 2021 Death Of A Man On #WestsideAve #JerseyCityNj #Crime #Victim #westsideave  https://t.co/uRMA48WeSh via @FacebookWatch",en,"[{'screen_name': 'facebookwatch', 'name': 'facebookwatch', 'id': '899733078641225728'}]",['https://fb.watch/9pm93ZEr-O/'],[],0,0,0,"['homicide', 'investigating', 'death', 'hudsoncountynj', 'investigation', 'westsideave', 'jerseycitynj', 'crime', 'victim', 'westsideave']",[],https://twitter.com/Englebrooknews/status/1462230770194472963,False,,0,,,,,,,,[],,,,
1462229608489697284,1462229608489697284,2021-11-20 20:21:20 EST,2021-11-20,20:21:20,-0500,1131797448702058496,bgodsbane,Blackbird Godsbane,,American :(): . . . . #BlackbirdGodsbane #American #Art #blackandwhite #caged #soul #oppression #death #lossoflove #broken #stolen #blinded #misguided #destined #stages #stillhere #stillthere #neverleft #neverarrived #alwaysbecoming #closedbeing #noword #nosense #hereweare  https://t.co/TuKATynOzI,en,[],[],['https://pbs.twimg.com/media/FEriEfLXsAYtPSi.jpg'],0,0,0,"['blackbirdgodsbane', 'american', 'art', 'blackandwhite', 'caged', 'soul', 'oppression', 'death', 'lossoflove', 'broken', 'stolen', 'blinded', 'misguided', 'destined', 'stages', 'stillhere', 'stillthere', 'neverleft', 'neverarrived', 'alwaysbecoming', 'closedbeing', 'noword', 'nosense', 'hereweare']",[],https://twitter.com/BGodsbane/status/1462229608489697284,False,,1,https://pbs.twimg.com/media/FEriEfLXsAYtPSi.jpg,,,,,,,[],,,,
1462225365355667458,1462225365355667458,2021-11-20 20:04:28 EST,2021-11-20,20:04:28,-0500,1284355321289474049,mucker777,Mucker,,Which do you believe is most empowering? #fear #death #emotions #philosophy #existentialism #poll,en,[],[],[],1,1,0,"['fear', 'death', 'emotions', 'philosophy', 'existentialism', 'poll']",[],https://twitter.com/mucker777/status/1462225365355667458,False,,0,,,,,,,,[],,,,
1462225043472138248,1462225043472138248,2021-11-20 20:03:11 EST,2021-11-20,20:03:11,-0500,1404790911364706310,tylerco42678311,HighfivesAndBreakdowns,,Winters almost here. I swear Halloween was only 3 days ago. #fall #leaves #scenery #ground #frost #death #deadleaves #maine  https://t.co/tjfASh0qEs,en,[],[],['https://pbs.twimg.com/media/FErd6_TXoAAsexu.jpg'],0,0,0,"['fall', 'leaves', 'scenery', 'ground', 'frost', 'death', 'deadleaves', 'maine']",[],https://twitter.com/TylerCo42678311/status/1462225043472138248,False,,1,https://pbs.twimg.com/media/FErd6_TXoAAsexu.jpg,,,,,,,[],,,,
1462224309061967885,1462224309061967885,2021-11-20 20:00:16 EST,2021-11-20,20:00:16,-0500,880899320479752192,unlikelihoodbot,Unlikelihood Scale,,Contracting a rare disease is more Rare than Dying from unintentional poisoning #rare #death #stats,en,[],[],[],0,0,0,"['rare', 'death', 'stats']",[],https://twitter.com/UnlikelihoodBot/status/1462224309061967885,False,,0,,,,,,,,[],,,,
1462223344804241411,1462223344804241411,2021-11-20 19:56:26 EST,2021-11-20,19:56:26,-0500,4823990583,goldentiger_88,BRSF ✝️🇺🇸,,#Vaccinepushers will pay it’s toxic #death,en,[],[],[],0,1,2,"['vaccinepushers', 'death']",[],https://twitter.com/GoldenTiger_88/status/1462223344804241411,False,https://twitter.com/realcandaceo/status/1462104429809840130,0,,,,,,,,[],,,,
1462219730958393348,1462219730958393348,2021-11-20 19:42:05 EST,2021-11-20,19:42:05,-0500,1457841898110980097,alfie_w01,Alfie Wilcock,,Immmmm freeeeeeeee Thank god Can't wait to see the girl who gave me rona at dance today Gonna have to hold me back Such a little sket #Death,en,[],[],[],0,0,0,['death'],[],https://twitter.com/Alfie_w01/status/1462219730958393348,False,,0,,,,,,,,[],,,,
1462255633265270786,1462255633265270786,2021-11-20 22:04:45 EST,2021-11-20,22:04:45,-0500,137806129,zemblanity00,Jorge Betancourt 🌎🌍,,Inside #Fentanyl’s Mounting #Death #Toll: ‘This Is Poison’ - The New York Times  https://t.co/ZbBf8JPwEq,en,[],['https://www.nytimes.com/2021/11/20/nyregion/fentanyl-opioid-deaths.html'],[],0,0,0,"['fentanyl', 'death', 'toll']",[],https://twitter.com/zemblanity00/status/1462255633265270786,False,,0,,,,,,,,[],,,,
1462255102496964609,1462255102496964609,2021-11-20 22:02:38 EST,2021-11-20,22:02:38,-0500,2589241770,jagonews24,jagonews24.com,,"বিশ্বে আরও ৫৬৬৯ জনের মৃত্যু, শনাক্ত ৪৮১২২৩ #jagonews #news #coronavirus #death #world  https://t.co/lkQMueq3lW",bn,[],['https://www.jagonews24.com/international/news/717396'],[],0,0,0,"['jagonews', 'news', 'coronavirus', 'death', 'world']",[],https://twitter.com/jagonews24/status/1462255102496964609,False,,0,,,,,,,,[],,,,
1462251922187067396,1462251922187067396,2021-11-20 21:50:00 EST,2021-11-20,21:50:00,-0500,1331407557647187968,kokushokucom,穀食.com（テレパシー情報屋）,,According to a new study Even the slightest obesity seems to increase the risk of premature death. This happened because I excluded people who were thin due to smoking or illness.  #health #death #obesity #smoking #illness #risk  https://t.co/zg61ZV1o8i,en,[],['https://kokushoku.com/vegan-watch-nutritionfacts-11/'],[],0,1,0,"['health', 'death', 'obesity', 'smoking', 'illness', 'risk']",[],https://twitter.com/kokushokucom/status/1462251922187067396,False,,0,,,,,,,,[],,,,
