id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1462378682362777601,1462378682362777601,2021-11-21 06:13:42 EST,2021-11-21,06:13:42,-0500,837737528291647488,deathpenaltyact,Death Penalty Action,,Urge @POTUS  to commute all remaining federal death sentences and work with congress to pass the Federal #DeathPenalty Prohibition Act of 2021. Sign&amp;share our petition:  https://t.co/orlrAtERVl @AyannaPressley @CoriBush @SenatorDurbin @RepEspaillat  #EndTheDeathPenalty,en,"[{'screen_name': 'potus', 'name': 'president biden', 'id': '1349149096909668363'}, {'screen_name': 'ayannapressley', 'name': 'ayanna pressley', 'id': '31013444'}, {'screen_name': 'coribush', 'name': 'cori bush', 'id': '4696552878'}, {'screen_name': 'senatordurbin', 'name': 'senator dick durbin', 'id': '247334603'}, {'screen_name': 'repespaillat', 'name': 'adriano espaillat', 'id': '817076257770835968'}]",['https://actionnetwork.org/petitions/biden-demolish-the-death-chamber'],[],0,4,4,"['deathpenalty', 'endthedeathpenalty']",[],https://twitter.com/DeathPenaltyAct/status/1462378682362777601,False,,0,,,,,,,,[],,,,
1462364557415010304,1462364557415010304,2021-11-21 05:17:34 EST,2021-11-21,05:17:34,-0500,389416911,webdpn,Death Penalty News,,#Singapore | Nagaenthran’s family set to sue Attorney-General’s Chambers  https://t.co/LbByHU3I5V #nagaenthran #deathpenalty @MRavilaw #Malaysia  https://t.co/cHNTKCerIk,en,"[{'screen_name': 'mravilaw', 'name': 'm.ravi', 'id': '796176550492151808'}]",['https://deathpenaltynews.blogspot.com/2021/11/singapore-nagaenthrans-family-set-to.html?spref=tw'],['https://pbs.twimg.com/media/FEtcunkXoAg8AcV.jpg'],0,1,0,"['singapore', 'nagaenthran', 'deathpenalty', 'malaysia']",[],https://twitter.com/WebDPN/status/1462364557415010304,False,,1,https://pbs.twimg.com/media/FEtcunkXoAg8AcV.jpg,,,,,,,[],,,,
1462353289165647873,1462353289165647873,2021-11-21 04:32:48 EST,2021-11-21,04:32:48,-0500,389416911,webdpn,Death Penalty News,,#Japan | Lawsuit seeks to halt execution of death row inmates without advance notice  https://t.co/papVgjKe6N #deathrow #deathpenalty  https://t.co/Ko613go0xk,en,[],['https://deathpenaltynews.blogspot.com/2021/11/japan-lawsuit-seeks-to-halt-execution.html?spref=tw'],['https://pbs.twimg.com/media/FEtSjprWUAQSDV0.jpg'],0,1,0,"['japan', 'deathrow', 'deathpenalty']",[],https://twitter.com/WebDPN/status/1462353289165647873,False,,1,https://pbs.twimg.com/media/FEtSjprWUAQSDV0.jpg,,,,,,,[],,,,
1462322565477646336,1461442199678164995,2021-11-21 02:30:42 EST,2021-11-21,02:30:42,-0500,2512158529,johnwr69,John Roy,,@mjrowland68 @nick_coatsworth The saddest thing about the gallows is that it was abolished. The fact idiots use it at demonstrations (both pro left &amp; pro right) is a sad reflection on the intellectual ability of a very small number of protesters. The #deathpenalty should still be available to the judiciary.,en,[],[],[],0,0,0,['deathpenalty'],[],https://twitter.com/Johnwr69/status/1462322565477646336,False,,0,,,,,,,,"[{'screen_name': 'mjrowland68', 'name': 'Michael Rowland', 'id': '14707794'}, {'screen_name': 'nick_coatsworth', 'name': 'Dr. Nick Coatsworth', 'id': '1287918892761755649'}]",,,,
1462279737179521026,1462279737179521026,2021-11-20 23:40:31 EST,2021-11-20,23:40:31,-0500,22518134,beenasarwar,beena sarwar,,Okla. governor grants clemency to Julius Jones hours before he was set to be executed  https://t.co/DBjw1V8wZL #deathpenalty #KevinCooper,en,[],['https://bit.ly/dpklhjj'],[],2,1,2,"['deathpenalty', 'kevincooper']",[],https://twitter.com/beenasarwar/status/1462279737179521026,False,https://twitter.com/beenasarwar/status/560474297488404480,0,,,,,,,,[],,,,
1462276378326441987,1462260481822019584,2021-11-20 23:27:11 EST,2021-11-20,23:27:11,-0500,4271726654,ginniedj1,GinnieD.,,"@48hours But in this case, I’m glad they caught this monster. Now What should happen is the death penalty, but instead the taxpayers have to pay for this murderer for the rest of his life. #deathpenalty #BurdenToTheStates",en,[],[],[],0,0,0,"['deathpenalty', 'burdentothestates']",[],https://twitter.com/ginniedj1/status/1462276378326441987,False,,0,,,,,,,,"[{'screen_name': '48hours', 'name': '48 Hours', 'id': '24943151'}]",,,,
1462256604003377158,1462229621810909186,2021-11-20 22:08:36 EST,2021-11-20,22:08:36,-0500,1429579477764431879,5h4174,5H4174 Shaila,,@LenMurphyPCBH @ramos21966 @9NewsSyd The abuse of a child is a monstrous transgressions that causes a lifelong injury. #DeathPenalty is fair. There’s no need to burden society with the cost of keeping beasts alive.,en,[],[],[],0,0,0,['deathpenalty'],[],https://twitter.com/5H4174/status/1462256604003377158,False,,0,,,,,,,,"[{'screen_name': 'LenMurphyPCBH', 'name': 'Len Murphy', 'id': '1462014736799715331'}, {'screen_name': 'ramos21966', 'name': 'Wael', 'id': '1174901069895237632'}, {'screen_name': '9NewsSyd', 'name': '9News Sydney', 'id': '171802941'}]",,,,
1462223096438345729,1462223096438345729,2021-11-20 19:55:27 EST,2021-11-20,19:55:27,-0500,200972080,dbaich,dale baich,,Republicans across the country are joining the fight to end the #deathpenalty  @ACUConservative #Oklahoma #Ohio #Utah @justice4julius  https://t.co/G2s23BcUqf,en,"[{'screen_name': 'acuconservative', 'name': 'acu', 'id': '56401482'}, {'screen_name': 'justice4julius', 'name': 'justice for julius', 'id': '983757262081503232'}]",['https://www.newsweek.com/republicans-across-country-are-joining-fight-against-death-penalty-opinion-1651290'],[],2,3,15,"['deathpenalty', 'oklahoma', 'ohio', 'utah']",[],https://twitter.com/dbaich/status/1462223096438345729,False,,0,,,,,,,,[],,,,
1462215119136505857,1462215119136505857,2021-11-20 19:23:45 EST,2021-11-20,19:23:45,-0500,2859022449,rdunhamdpic,Robert Dunham,,Opinion: Republicans across the country are joining the fight to end the #deathpenalty.  https://t.co/TTk01sTPr5 @Newsweek @dminor85 @CCATDP @EJUSA @DPInfoCtr,en,"[{'screen_name': 'newsweek', 'name': 'newsweek', 'id': '2884771'}, {'screen_name': 'dminor85', 'name': 'demetrius minor', 'id': '30771049'}, {'screen_name': 'ccatdp', 'name': 'ccatdp', 'id': '1137271452'}, {'screen_name': 'ejusa', 'name': 'equal justice usa', 'id': '115477344'}, {'screen_name': 'dpinfoctr', 'name': 'deathpenaltyinfoctr', 'id': '19679189'}]",['https://www.newsweek.com/republicans-across-country-are-joining-fight-against-death-penalty-opinion-1651290'],[],0,6,13,['deathpenalty'],[],https://twitter.com/RDunhamDPIC/status/1462215119136505857,False,,0,,,,,,,,[],,,,
1462213308262539264,1462213308262539264,2021-11-20 19:16:33 EST,2021-11-20,19:16:33,-0500,2859022449,rdunhamdpic,Robert Dunham,,Lawsuit seeks to halt execution of death row inmates in Japan without advance notice.  https://t.co/6SUtoVxhwj @japantimes @UNHumanRights @amnesty @DPInfoCtr @DeathPenaltyWW #deathpenalty,en,"[{'screen_name': 'japantimes', 'name': 'the japan times', 'id': '7424642'}, {'screen_name': 'unhumanrights', 'name': 'un human rights', 'id': '69231187'}, {'screen_name': 'amnesty', 'name': 'amnesty international', 'id': '18213483'}, {'screen_name': 'dpinfoctr', 'name': 'deathpenaltyinfoctr', 'id': '19679189'}, {'screen_name': 'deathpenaltyww', 'name': 'cornell center on the death penalty worldwide', 'id': '714885973'}]",['https://www.japantimes.co.jp/news/2021/11/20/national/media-national/japan-death-penalty-lawsuit-2/'],[],0,3,4,['deathpenalty'],[],https://twitter.com/RDunhamDPIC/status/1462213308262539264,False,,0,,,,,,,,[],,,,
1462194201505013762,1462194201505013762,2021-11-20 18:00:38 EST,2021-11-20,18:00:38,-0500,115477344,ejusa,Equal Justice USA,,Trauma runs deep in every aspect of the #deathpenalty. A man took that reality on when he volunteered as a spiritual advisor for two men executed by our federal government. Listen to this.    http:// https//podcasts.apple.com/us/podcast/the-experiment/id1549704404?i=1000541470910,en,[],[],[],0,1,3,['deathpenalty'],[],https://twitter.com/EJUSA/status/1462194201505013762,False,,0,,,,,,,,[],,,,
1462143333149683715,1462143333149683715,2021-11-20 14:38:30 EST,2021-11-20,14:38:30,-0500,1438965721841684482,keepnupwithbren,KeepnUpWithBren,,"What kind of world we live in when you feel the death penalty is okay? You're no different then the person you're persecuting. In God's eyes, murder is murder. You will all have to answer God in the end, especially you so-called Christians. #deathpenalty",en,[],[],[],0,0,0,['deathpenalty'],[],https://twitter.com/Keepnupwithbren/status/1462143333149683715,False,,0,,,,,,,,[],,,,
1462089713221869572,1462089713221869572,2021-11-20 11:05:26 EST,2021-11-20,11:05:26,-0500,126037106,tndeathpenalty,TADP,,Don't miss this moving conversation with Pervis Payne's sister and attorney about the Shelby County DA's decision to finally acknowledge his intellectual disability and remove his death sentence. #JoyandRelief #PervisPayne #deathpenalty,en,[],[],[],0,0,5,"['joyandrelief', 'pervispayne', 'deathpenalty']",[],https://twitter.com/Tndeathpenalty/status/1462089713221869572,False,https://twitter.com/BNCNews/status/1461925871984553984,0,,,,,,,,[],,,,
1462084613006888969,1462084613006888969,2021-11-20 10:45:10 EST,2021-11-20,10:45:10,-0500,462464578,theallinoneteam,The All in One Team,,The doctors are part of the propaganda and deception.  It is clear that they are too afraid to speak out or are being paid off by compensation. They are guilty of crimes against Humanity. #CrimesAgainstHumanity #deathpenalty #Nuremberg2  https://t.co/yxg7vDeMIp,en,[],[],['https://pbs.twimg.com/media/FEpd_O4X0AEHKSz.jpg'],1,3,5,"['crimesagainsthumanity', 'deathpenalty', 'nuremberg2']",[],https://twitter.com/theallinoneteam/status/1462084613006888969,False,https://twitter.com/FiatLuxGenesis/status/1461786478925783048,1,https://pbs.twimg.com/media/FEpd_O4X0AEHKSz.jpg,,,,,,,[],,,,
1462070821120262157,1462070821120262157,2021-11-20 09:50:22 EST,2021-11-20,09:50:22,-0500,731860316,coachgamangus,G.A. Mangus,,"Sickening Evidence In Ghislaine Maxwell Trial Shows She ‘Set Up VIP Elites’ With Kids To Rape – enVolve  If you still don’t understand, you better hurry up. The whole corrupt truth is coming. #savethechildren #deathpenalty #therealvirus   https://t.co/1zCCJGkhPG",en,[],['https://en-volve.com/2021/11/16/sickening-evidence-in-ghislaine-maxwell-trial-shows-she-set-up-vip-elites-with-kids-to-rape/'],[],0,2,6,"['savethechildren', 'deathpenalty', 'therealvirus']",[],https://twitter.com/CoachGAMangus/status/1462070821120262157,False,,0,,,,,,,,[],,,,
1462070393641091075,1461542928841646083,2021-11-20 09:48:40 EST,2021-11-20,09:48:40,-0500,805138786388705281,littlelittles17,#SustainableJane #Editor #SaveEarth #ShopMindfully,,"@saint #PeteDavidson &amp; #KimKardashian prefect couple. She is studying to become a #lawyer. #OKGOV gave #JuliusJones #cemency over the #deathpenalty in light of #racistjurors calling him the #Nword &amp; that the should ""take him out back &amp; lynch him"" 20 yrsago final heard.",en,[],[],[],0,0,0,"['petedavidson', 'kimkardashian', 'lawyer', 'okgov', 'juliusjones', 'cemency', 'deathpenalty', 'racistjurors', 'nword']",[],https://twitter.com/Littlelittles17/status/1462070393641091075,False,,0,,,,,,,,"[{'screen_name': 'saint', 'name': 'SAINT', 'id': '2426313439'}]",,,,
1462055281744138249,1462055281744138249,2021-11-20 08:48:37 EST,2021-11-20,08:48:37,-0500,1225394965989265408,pigtownprogress,Pigtown Progressives,,Take action: Abolish the #deathpenalty once and for all! Urge your elected officials to permanently end this immoral and discriminatory policy!  https://t.co/v2PzlbkcBq,en,[],['https://www.afsc.org/action/tell-congress-stop-federal-executions-and-eliminate-death-penalty?ms=SOC22TS1026HJ&snw=2&ref=7b20d3eb-49cc-41ed-9b1a-08da3a6ff0df'],[],0,0,0,['deathpenalty'],[],https://twitter.com/PigtownProgress/status/1462055281744138249,False,,0,,,,,,,,[],,,,
1462050106170089473,1462050106170089473,2021-11-20 08:28:03 EST,2021-11-20,08:28:03,-0500,34445952,ckrx1,Charlie from Brooklyn,,#ItsNotOk #YouMatter #TalkAboutIt  The former president talked about the “rule of law” but it was #FakeNews. The law is not “just” in every case. Often the guilty go free and the innocent go to jail. It is time for the #DeathPenalty to be abolished. @POTUS @helenprejean,en,"[{'screen_name': 'potus', 'name': 'president biden', 'id': '1349149096909668363'}, {'screen_name': 'helenprejean', 'name': 'sister helen prejean', 'id': '14154231'}]",[],[],0,0,0,"['itsnotok', 'youmatter', 'talkaboutit', 'fakenews', 'deathpenalty']",[],https://twitter.com/ckrx1/status/1462050106170089473,False,https://twitter.com/ambermruffin/status/1461870102060535813,0,,,,,,,,[],,,,
1462014847449649153,1462014847449649153,2021-11-20 06:07:57 EST,2021-11-20,06:07:57,-0500,966878355814465537,anomiepotpourri,Anomie Potpourri,,"#Wisconsin Gov. Grieves Loss Of Life 🙄, Pleads For #Peace &amp; #Justice After #KyleRittenhouse Verdict. Translation: Eat another shit sandwich anybody who thinks that sniveling, #RightWing #Maniac (redundant?) deserves to get the #DeathPenalty.  https://t.co/X3XRvzSQor",en,[],['https://www.huffpost.com/entry/tony-evers-grief-peace-just-kyle-rittenhouse_n_619843a7e4b0f398af057fb8?ncid=NEWSSTAND0001'],[],0,0,0,"['wisconsin', 'peace', 'justice', 'kylerittenhouse', 'rightwing', 'maniac', 'deathpenalty']",[],https://twitter.com/AnomiePotpourri/status/1462014847449649153,False,,0,,,,,,,,[],,,,
1461967340556496897,1461967340556496897,2021-11-20 02:59:10 EST,2021-11-20,02:59:10,-0500,280230846,josephalafac,Joseph (il/lui) #ErkenSeçim,,"#Kuwait/#الكويت : High time for introducing HRs reforms.  -&gt; Establish a de jure moratorium on #deathpenalty, with aim to its abolition  -&gt; Criminalize #domestic violence &amp; combat GBV or discrimination based on gender - ensure equality in divorce, inheritance &amp; nationality  https://t.co/X7U5YscYrL",en,[],[],['https://pbs.twimg.com/media/FEnzjCvXIAIOs1O.jpg'],1,0,0,"['kuwait', 'الكويت', 'deathpenalty', 'domestic']",[],https://twitter.com/josephalafac/status/1461967340556496897,False,,1,https://pbs.twimg.com/media/FEnzjCvXIAIOs1O.jpg,,,,,,,[],,,,
1462378682362777601,1462378682362777601,2021-11-21 06:13:42 EST,2021-11-21,06:13:42,-0500,837737528291647488,deathpenaltyact,Death Penalty Action,,Urge @POTUS  to commute all remaining federal death sentences and work with congress to pass the Federal #DeathPenalty Prohibition Act of 2021. Sign&amp;share our petition:  https://t.co/orlrAtERVl @AyannaPressley @CoriBush @SenatorDurbin @RepEspaillat  #EndTheDeathPenalty,en,"[{'screen_name': 'potus', 'name': 'president biden', 'id': '1349149096909668363'}, {'screen_name': 'ayannapressley', 'name': 'ayanna pressley', 'id': '31013444'}, {'screen_name': 'coribush', 'name': 'cori bush', 'id': '4696552878'}, {'screen_name': 'senatordurbin', 'name': 'senator dick durbin', 'id': '247334603'}, {'screen_name': 'repespaillat', 'name': 'adriano espaillat', 'id': '817076257770835968'}]",['https://actionnetwork.org/petitions/biden-demolish-the-death-chamber'],[],0,4,4,"['deathpenalty', 'endthedeathpenalty']",[],https://twitter.com/DeathPenaltyAct/status/1462378682362777601,False,,0,,,,,,,,[],,,,
1462364557415010304,1462364557415010304,2021-11-21 05:17:34 EST,2021-11-21,05:17:34,-0500,389416911,webdpn,Death Penalty News,,#Singapore | Nagaenthran’s family set to sue Attorney-General’s Chambers  https://t.co/LbByHU3I5V #nagaenthran #deathpenalty @MRavilaw #Malaysia  https://t.co/cHNTKCerIk,en,"[{'screen_name': 'mravilaw', 'name': 'm.ravi', 'id': '796176550492151808'}]",['https://deathpenaltynews.blogspot.com/2021/11/singapore-nagaenthrans-family-set-to.html?spref=tw'],['https://pbs.twimg.com/media/FEtcunkXoAg8AcV.jpg'],0,1,0,"['singapore', 'nagaenthran', 'deathpenalty', 'malaysia']",[],https://twitter.com/WebDPN/status/1462364557415010304,False,,1,https://pbs.twimg.com/media/FEtcunkXoAg8AcV.jpg,,,,,,,[],,,,
1462353289165647873,1462353289165647873,2021-11-21 04:32:48 EST,2021-11-21,04:32:48,-0500,389416911,webdpn,Death Penalty News,,#Japan | Lawsuit seeks to halt execution of death row inmates without advance notice  https://t.co/papVgjKe6N #deathrow #deathpenalty  https://t.co/Ko613go0xk,en,[],['https://deathpenaltynews.blogspot.com/2021/11/japan-lawsuit-seeks-to-halt-execution.html?spref=tw'],['https://pbs.twimg.com/media/FEtSjprWUAQSDV0.jpg'],0,1,0,"['japan', 'deathrow', 'deathpenalty']",[],https://twitter.com/WebDPN/status/1462353289165647873,False,,1,https://pbs.twimg.com/media/FEtSjprWUAQSDV0.jpg,,,,,,,[],,,,
1462322565477646336,1461442199678164995,2021-11-21 02:30:42 EST,2021-11-21,02:30:42,-0500,2512158529,johnwr69,John Roy,,@mjrowland68 @nick_coatsworth The saddest thing about the gallows is that it was abolished. The fact idiots use it at demonstrations (both pro left &amp; pro right) is a sad reflection on the intellectual ability of a very small number of protesters. The #deathpenalty should still be available to the judiciary.,en,[],[],[],0,0,0,['deathpenalty'],[],https://twitter.com/Johnwr69/status/1462322565477646336,False,,0,,,,,,,,"[{'screen_name': 'mjrowland68', 'name': 'Michael Rowland', 'id': '14707794'}, {'screen_name': 'nick_coatsworth', 'name': 'Dr. Nick Coatsworth', 'id': '1287918892761755649'}]",,,,
1462279737179521026,1462279737179521026,2021-11-20 23:40:31 EST,2021-11-20,23:40:31,-0500,22518134,beenasarwar,beena sarwar,,Okla. governor grants clemency to Julius Jones hours before he was set to be executed  https://t.co/DBjw1V8wZL #deathpenalty #KevinCooper,en,[],['https://bit.ly/dpklhjj'],[],2,1,2,"['deathpenalty', 'kevincooper']",[],https://twitter.com/beenasarwar/status/1462279737179521026,False,https://twitter.com/beenasarwar/status/560474297488404480,0,,,,,,,,[],,,,
1462276378326441987,1462260481822019584,2021-11-20 23:27:11 EST,2021-11-20,23:27:11,-0500,4271726654,ginniedj1,GinnieD.,,"@48hours But in this case, I’m glad they caught this monster. Now What should happen is the death penalty, but instead the taxpayers have to pay for this murderer for the rest of his life. #deathpenalty #BurdenToTheStates",en,[],[],[],0,0,0,"['deathpenalty', 'burdentothestates']",[],https://twitter.com/ginniedj1/status/1462276378326441987,False,,0,,,,,,,,"[{'screen_name': '48hours', 'name': '48 Hours', 'id': '24943151'}]",,,,
1462256604003377158,1462229621810909186,2021-11-20 22:08:36 EST,2021-11-20,22:08:36,-0500,1429579477764431879,5h4174,5H4174 Shaila,,@LenMurphyPCBH @ramos21966 @9NewsSyd The abuse of a child is a monstrous transgressions that causes a lifelong injury. #DeathPenalty is fair. There’s no need to burden society with the cost of keeping beasts alive.,en,[],[],[],0,0,0,['deathpenalty'],[],https://twitter.com/5H4174/status/1462256604003377158,False,,0,,,,,,,,"[{'screen_name': 'LenMurphyPCBH', 'name': 'Len Murphy', 'id': '1462014736799715331'}, {'screen_name': 'ramos21966', 'name': 'Wael', 'id': '1174901069895237632'}, {'screen_name': '9NewsSyd', 'name': '9News Sydney', 'id': '171802941'}]",,,,
1462223096438345729,1462223096438345729,2021-11-20 19:55:27 EST,2021-11-20,19:55:27,-0500,200972080,dbaich,dale baich,,Republicans across the country are joining the fight to end the #deathpenalty  @ACUConservative #Oklahoma #Ohio #Utah @justice4julius  https://t.co/G2s23BcUqf,en,"[{'screen_name': 'acuconservative', 'name': 'acu', 'id': '56401482'}, {'screen_name': 'justice4julius', 'name': 'justice for julius', 'id': '983757262081503232'}]",['https://www.newsweek.com/republicans-across-country-are-joining-fight-against-death-penalty-opinion-1651290'],[],2,3,15,"['deathpenalty', 'oklahoma', 'ohio', 'utah']",[],https://twitter.com/dbaich/status/1462223096438345729,False,,0,,,,,,,,[],,,,
1462215119136505857,1462215119136505857,2021-11-20 19:23:45 EST,2021-11-20,19:23:45,-0500,2859022449,rdunhamdpic,Robert Dunham,,Opinion: Republicans across the country are joining the fight to end the #deathpenalty.  https://t.co/TTk01sTPr5 @Newsweek @dminor85 @CCATDP @EJUSA @DPInfoCtr,en,"[{'screen_name': 'newsweek', 'name': 'newsweek', 'id': '2884771'}, {'screen_name': 'dminor85', 'name': 'demetrius minor', 'id': '30771049'}, {'screen_name': 'ccatdp', 'name': 'ccatdp', 'id': '1137271452'}, {'screen_name': 'ejusa', 'name': 'equal justice usa', 'id': '115477344'}, {'screen_name': 'dpinfoctr', 'name': 'deathpenaltyinfoctr', 'id': '19679189'}]",['https://www.newsweek.com/republicans-across-country-are-joining-fight-against-death-penalty-opinion-1651290'],[],0,6,13,['deathpenalty'],[],https://twitter.com/RDunhamDPIC/status/1462215119136505857,False,,0,,,,,,,,[],,,,
1462213308262539264,1462213308262539264,2021-11-20 19:16:33 EST,2021-11-20,19:16:33,-0500,2859022449,rdunhamdpic,Robert Dunham,,Lawsuit seeks to halt execution of death row inmates in Japan without advance notice.  https://t.co/6SUtoVxhwj @japantimes @UNHumanRights @amnesty @DPInfoCtr @DeathPenaltyWW #deathpenalty,en,"[{'screen_name': 'japantimes', 'name': 'the japan times', 'id': '7424642'}, {'screen_name': 'unhumanrights', 'name': 'un human rights', 'id': '69231187'}, {'screen_name': 'amnesty', 'name': 'amnesty international', 'id': '18213483'}, {'screen_name': 'dpinfoctr', 'name': 'deathpenaltyinfoctr', 'id': '19679189'}, {'screen_name': 'deathpenaltyww', 'name': 'cornell center on the death penalty worldwide', 'id': '714885973'}]",['https://www.japantimes.co.jp/news/2021/11/20/national/media-national/japan-death-penalty-lawsuit-2/'],[],0,3,4,['deathpenalty'],[],https://twitter.com/RDunhamDPIC/status/1462213308262539264,False,,0,,,,,,,,[],,,,
1462194201505013762,1462194201505013762,2021-11-20 18:00:38 EST,2021-11-20,18:00:38,-0500,115477344,ejusa,Equal Justice USA,,Trauma runs deep in every aspect of the #deathpenalty. A man took that reality on when he volunteered as a spiritual advisor for two men executed by our federal government. Listen to this.    http:// https//podcasts.apple.com/us/podcast/the-experiment/id1549704404?i=1000541470910,en,[],[],[],0,1,3,['deathpenalty'],[],https://twitter.com/EJUSA/status/1462194201505013762,False,,0,,,,,,,,[],,,,
1462143333149683715,1462143333149683715,2021-11-20 14:38:30 EST,2021-11-20,14:38:30,-0500,1438965721841684482,keepnupwithbren,KeepnUpWithBren,,"What kind of world we live in when you feel the death penalty is okay? You're no different then the person you're persecuting. In God's eyes, murder is murder. You will all have to answer God in the end, especially you so-called Christians. #deathpenalty",en,[],[],[],0,0,0,['deathpenalty'],[],https://twitter.com/Keepnupwithbren/status/1462143333149683715,False,,0,,,,,,,,[],,,,
1462089713221869572,1462089713221869572,2021-11-20 11:05:26 EST,2021-11-20,11:05:26,-0500,126037106,tndeathpenalty,TADP,,Don't miss this moving conversation with Pervis Payne's sister and attorney about the Shelby County DA's decision to finally acknowledge his intellectual disability and remove his death sentence. #JoyandRelief #PervisPayne #deathpenalty,en,[],[],[],0,0,5,"['joyandrelief', 'pervispayne', 'deathpenalty']",[],https://twitter.com/Tndeathpenalty/status/1462089713221869572,False,https://twitter.com/BNCNews/status/1461925871984553984,0,,,,,,,,[],,,,
1462084613006888969,1462084613006888969,2021-11-20 10:45:10 EST,2021-11-20,10:45:10,-0500,462464578,theallinoneteam,The All in One Team,,The doctors are part of the propaganda and deception.  It is clear that they are too afraid to speak out or are being paid off by compensation. They are guilty of crimes against Humanity. #CrimesAgainstHumanity #deathpenalty #Nuremberg2  https://t.co/yxg7vDeMIp,en,[],[],['https://pbs.twimg.com/media/FEpd_O4X0AEHKSz.jpg'],1,3,5,"['crimesagainsthumanity', 'deathpenalty', 'nuremberg2']",[],https://twitter.com/theallinoneteam/status/1462084613006888969,False,https://twitter.com/FiatLuxGenesis/status/1461786478925783048,1,https://pbs.twimg.com/media/FEpd_O4X0AEHKSz.jpg,,,,,,,[],,,,
1462070821120262157,1462070821120262157,2021-11-20 09:50:22 EST,2021-11-20,09:50:22,-0500,731860316,coachgamangus,G.A. Mangus,,"Sickening Evidence In Ghislaine Maxwell Trial Shows She ‘Set Up VIP Elites’ With Kids To Rape – enVolve  If you still don’t understand, you better hurry up. The whole corrupt truth is coming. #savethechildren #deathpenalty #therealvirus   https://t.co/1zCCJGkhPG",en,[],['https://en-volve.com/2021/11/16/sickening-evidence-in-ghislaine-maxwell-trial-shows-she-set-up-vip-elites-with-kids-to-rape/'],[],0,2,6,"['savethechildren', 'deathpenalty', 'therealvirus']",[],https://twitter.com/CoachGAMangus/status/1462070821120262157,False,,0,,,,,,,,[],,,,
1462070393641091075,1461542928841646083,2021-11-20 09:48:40 EST,2021-11-20,09:48:40,-0500,805138786388705281,littlelittles17,#SustainableJane #Editor #SaveEarth #ShopMindfully,,"@saint #PeteDavidson &amp; #KimKardashian prefect couple. She is studying to become a #lawyer. #OKGOV gave #JuliusJones #cemency over the #deathpenalty in light of #racistjurors calling him the #Nword &amp; that the should ""take him out back &amp; lynch him"" 20 yrsago final heard.",en,[],[],[],0,0,0,"['petedavidson', 'kimkardashian', 'lawyer', 'okgov', 'juliusjones', 'cemency', 'deathpenalty', 'racistjurors', 'nword']",[],https://twitter.com/Littlelittles17/status/1462070393641091075,False,,0,,,,,,,,"[{'screen_name': 'saint', 'name': 'SAINT', 'id': '2426313439'}]",,,,
1462055281744138249,1462055281744138249,2021-11-20 08:48:37 EST,2021-11-20,08:48:37,-0500,1225394965989265408,pigtownprogress,Pigtown Progressives,,Take action: Abolish the #deathpenalty once and for all! Urge your elected officials to permanently end this immoral and discriminatory policy!  https://t.co/v2PzlbkcBq,en,[],['https://www.afsc.org/action/tell-congress-stop-federal-executions-and-eliminate-death-penalty?ms=SOC22TS1026HJ&snw=2&ref=7b20d3eb-49cc-41ed-9b1a-08da3a6ff0df'],[],0,0,0,['deathpenalty'],[],https://twitter.com/PigtownProgress/status/1462055281744138249,False,,0,,,,,,,,[],,,,
1462050106170089473,1462050106170089473,2021-11-20 08:28:03 EST,2021-11-20,08:28:03,-0500,34445952,ckrx1,Charlie from Brooklyn,,#ItsNotOk #YouMatter #TalkAboutIt  The former president talked about the “rule of law” but it was #FakeNews. The law is not “just” in every case. Often the guilty go free and the innocent go to jail. It is time for the #DeathPenalty to be abolished. @POTUS @helenprejean,en,"[{'screen_name': 'potus', 'name': 'president biden', 'id': '1349149096909668363'}, {'screen_name': 'helenprejean', 'name': 'sister helen prejean', 'id': '14154231'}]",[],[],0,0,0,"['itsnotok', 'youmatter', 'talkaboutit', 'fakenews', 'deathpenalty']",[],https://twitter.com/ckrx1/status/1462050106170089473,False,https://twitter.com/ambermruffin/status/1461870102060535813,0,,,,,,,,[],,,,
1462014847449649153,1462014847449649153,2021-11-20 06:07:57 EST,2021-11-20,06:07:57,-0500,966878355814465537,anomiepotpourri,Anomie Potpourri,,"#Wisconsin Gov. Grieves Loss Of Life 🙄, Pleads For #Peace &amp; #Justice After #KyleRittenhouse Verdict. Translation: Eat another shit sandwich anybody who thinks that sniveling, #RightWing #Maniac (redundant?) deserves to get the #DeathPenalty.  https://t.co/X3XRvzSQor",en,[],['https://www.huffpost.com/entry/tony-evers-grief-peace-just-kyle-rittenhouse_n_619843a7e4b0f398af057fb8?ncid=NEWSSTAND0001'],[],0,0,0,"['wisconsin', 'peace', 'justice', 'kylerittenhouse', 'rightwing', 'maniac', 'deathpenalty']",[],https://twitter.com/AnomiePotpourri/status/1462014847449649153,False,,0,,,,,,,,[],,,,
